Date,Count
2007-03-13,18.9685089974
2007-03-12,0.0
2007-03-15,18.9685089974
2007-03-04,0.0
2007-03-16,0.0
2007-03-19,18.9685089974
2007-03-18,0.0
2007-03-31,0.0
2007-03-30,0.0
2007-12-22,18.9685089974
2007-12-02,18.9685089974
2007-12-25,18.9685089974
2007-12-26,18.9685089974
2007-12-27,18.9685089974
2007-12-20,37.9370179949
2007-12-07,0.0
2007-12-04,0.0
2007-12-23,0.0
2007-12-08,0.0
2007-12-09,0.0
2007-12-28,56.9055269923
2007-12-29,0.0
2007-12-05,0.0
2007-12-24,0.0
2007-12-03,37.9370179949
2007-12-01,0.0
2007-12-06,0.0
2007-12-21,0.0
2007-12-11,56.9055269923
2007-12-10,18.9685089974
2007-12-13,37.9370179949
2007-12-12,0.0
2007-12-15,0.0
2007-12-14,0.0
2007-12-17,18.9685089974
2007-12-16,18.9685089974
2007-12-19,18.9685089974
2007-12-18,0.0
2007-12-31,18.9685089974
2007-12-30,18.9685089974
2007-06-22,0.0
2007-06-02,0.0
2007-06-25,0.0
2007-06-26,18.9685089974
2007-06-27,18.9685089974
2007-06-20,0.0
2007-06-07,18.9685089974
2007-06-04,0.0
2007-06-05,0.0
2007-06-23,37.9370179949
2007-06-08,18.9685089974
2007-06-09,0.0
2007-06-28,0.0
2007-06-29,18.9685089974
2007-06-24,0.0
2007-06-03,0.0
2007-06-06,0.0
2007-06-21,0.0
2007-06-11,37.9370179949
2007-06-10,0.0
2007-06-13,0.0
2007-06-12,0.0
2007-06-15,0.0
2007-06-14,37.9370179949
2007-06-17,18.9685089974
2007-06-18,37.9370179949
2007-06-30,0.0
2007-07-30,0.0
2007-07-22,0.0
2007-07-24,0.0
2007-07-03,0.0
2007-07-26,37.9370179949
2007-07-27,56.9055269923
2007-07-20,56.9055269923
2007-07-07,0.0
2007-07-04,0.0
2007-07-23,37.9370179949
2007-07-08,0.0
2007-07-09,0.0
2007-07-28,37.9370179949
2007-07-29,0.0
2007-07-02,0.0
2007-07-25,0.0
2007-07-01,0.0
2007-07-06,0.0
2007-07-21,0.0
2007-07-11,0.0
2007-07-10,0.0
2007-07-13,0.0
2007-07-12,0.0
2007-07-15,0.0
2007-07-14,0.0
2007-07-17,0.0
2007-07-16,0.0
2007-07-19,18.9685089974
2007-07-18,0.0
2007-07-31,0.0
2007-07-05,0.0
2007-04-22,18.9685089974
2007-04-02,18.9685089974
2007-04-03,0.0
2007-04-26,0.0
2007-04-01,18.9685089974
2007-04-06,0.0
2007-04-04,37.9370179949
2007-04-23,0.0
2007-04-08,0.0
2007-04-09,0.0
2007-04-28,0.0
2007-04-29,0.0
2007-04-24,0.0
2007-04-20,18.9685089974
2007-04-11,18.9685089974
2007-04-10,0.0
2007-04-12,0.0
2007-04-15,0.0
2007-04-14,0.0
2007-04-16,0.0
2007-04-19,37.9370179949
2007-04-18,0.0
2007-04-30,0.0
2007-05-02,0.0
2007-05-25,37.9370179949
2007-05-26,0.0
2007-05-27,0.0
2007-05-20,0.0
2007-05-22,18.9685089974
2007-05-05,0.0
2007-05-23,0.0
2007-05-08,0.0
2007-05-28,37.9370179949
2007-05-29,18.9685089974
2007-05-24,18.9685089974
2007-05-03,0.0
2007-05-01,0.0
2007-05-10,0.0
2007-05-13,0.0
2007-05-12,0.0
2007-05-15,18.9685089974
2007-05-14,18.9685089974
2007-05-17,18.9685089974
2007-05-16,0.0
2007-05-18,0.0
2007-05-31,18.9685089974
2007-05-30,18.9685089974
2007-08-04,0.0
2007-08-24,0.0
2007-08-25,18.9685089974
2007-08-26,18.9685089974
2007-08-27,18.9685089974
2007-08-20,0.0
2007-08-07,18.9685089974
2007-08-22,0.0
2007-08-23,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-28,0.0
2007-08-29,37.9370179949
2007-08-05,18.9685089974
2007-08-02,0.0
2007-08-03,0.0
2007-08-01,0.0
2007-08-06,0.0
2007-08-21,0.0
2007-08-11,0.0
2007-08-10,18.9685089974
2007-08-13,0.0
2007-08-12,18.9685089974
2007-08-15,18.9685089974
2007-08-14,18.9685089974
2007-08-17,18.9685089974
2007-08-16,0.0
2007-08-19,18.9685089974
2007-08-18,0.0
2007-08-31,0.0
2007-08-30,0.0
2007-09-22,0.0
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-06,18.9685089974
2007-09-21,18.9685089974
2007-09-04,18.9685089974
2007-09-05,0.0
2007-09-08,18.9685089974
2007-09-09,0.0
2007-09-28,0.0
2007-09-29,0.0
2007-09-02,0.0
2007-09-03,0.0
2007-09-20,0.0
2007-09-07,37.9370179949
2007-09-11,0.0
2007-09-10,0.0
2007-09-13,0.0
2007-09-12,18.9685089974
2007-09-15,0.0
2007-09-14,37.9370179949
2007-09-17,18.9685089974
2007-09-16,0.0
2007-09-19,0.0
2007-09-18,0.0
2007-09-30,0.0
2007-01-04,0.0
2007-01-02,0.0
2007-01-25,37.9370179949
2007-01-26,0.0
2007-01-01,0.0
2007-01-20,0.0
2007-01-22,0.0
2007-01-23,0.0
2007-01-08,0.0
2007-01-09,0.0
2007-01-28,0.0
2007-01-29,0.0
2007-01-05,18.9685089974
2007-01-24,18.9685089974
2007-01-03,0.0
2007-01-06,0.0
2007-01-11,18.9685089974
2007-01-13,0.0
2007-01-12,18.9685089974
2007-01-15,0.0
2007-01-14,37.9370179949
2007-01-17,18.9685089974
2007-01-19,0.0
2007-01-18,0.0
2007-01-31,18.9685089974
2007-01-30,0.0
2007-11-02,18.9685089974
2007-11-25,0.0
2007-11-26,0.0
2007-11-01,0.0
2007-11-06,0.0
2007-11-07,0.0
2007-11-04,0.0
2007-11-23,18.9685089974
2007-11-08,0.0
2007-11-09,18.9685089974
2007-11-28,0.0
2007-11-29,18.9685089974
2007-11-24,0.0
2007-11-03,37.9370179949
2007-11-27,18.9685089974
2007-11-20,0.0
2007-11-21,18.9685089974
2007-11-11,18.9685089974
2007-11-10,0.0
2007-11-13,0.0
2007-11-12,18.9685089974
2007-11-15,0.0
2007-11-14,18.9685089974
2007-11-17,0.0
2007-11-16,18.9685089974
2007-11-19,18.9685089974
2007-11-18,18.9685089974
2007-11-30,18.9685089974
2007-10-04,18.9685089974
2007-10-02,0.0
2007-10-03,94.8425449871
2007-10-26,18.9685089974
2007-10-01,0.0
2007-10-20,18.9685089974
2007-10-21,18.9685089974
2007-10-22,18.9685089974
2007-10-05,18.9685089974
2007-10-23,18.9685089974
2007-10-08,75.8740359897
2007-10-09,18.9685089974
2007-10-28,37.9370179949
2007-10-29,18.9685089974
2007-10-24,0.0
2007-10-25,0.0
2007-10-06,0.0
2007-10-07,0.0
2007-10-11,0.0
2007-10-10,18.9685089974
2007-10-13,18.9685089974
2007-10-12,18.9685089974
2007-10-15,75.8740359897
2007-10-14,0.0
2007-10-17,0.0
2007-10-16,18.9685089974
2007-10-19,0.0
2007-10-18,18.9685089974
2007-10-31,0.0
2007-10-30,0.0
2005-11-23,1283.26086957
2005-10-12,0.0
2005-12-31,0.0
2005-12-30,0.0
2005-12-15,0.0
2005-12-16,0.0
2005-07-18,1283.26086957
2005-07-08,0.0
2005-07-12,0.0
2005-04-18,0.0
2005-04-08,0.0
2005-04-07,0.0
2005-04-14,0.0
2005-03-08,0.0
2005-03-29,0.0
2005-08-20,0.0
2005-05-16,0.0
2014-02-04,10.0235299825
2014-02-02,10.0235299825
2014-02-25,20.0470599651
2014-02-26,17.1831942558
2014-02-27,17.1831942558
2014-02-20,17.1831942558
2014-02-07,10.0235299825
2014-02-22,12.8873956918
2014-02-05,20.0470599651
2014-02-08,12.8873956918
2014-02-09,12.8873956918
2014-02-28,28.638657093
2014-02-24,15.7512614011
2014-02-03,15.7512614011
2014-02-01,24.342858529
2014-02-06,10.0235299825
2014-02-21,11.4554628372
2014-02-11,17.1831942558
2014-02-10,15.7512614011
2014-02-13,14.3193285465
2014-02-12,8.59159712789
2014-02-15,11.4554628372
2014-02-14,18.6151271104
2014-02-17,8.59159712789
2014-02-16,25.7747913837
2014-02-19,20.0470599651
2014-02-18,11.4554628372
2014-02-23,12.8873956918
2014-03-04,12.8873956918
2014-03-24,15.7512614011
2014-03-25,18.6151271104
2014-03-26,22.9109256744
2014-03-01,14.3193285465
2014-03-06,17.1831942558
2014-03-07,15.7512614011
2014-03-22,14.3193285465
2014-03-23,22.9109256744
2014-03-08,24.342858529
2014-03-09,17.1831942558
2014-03-28,12.8873956918
2014-03-29,20.0470599651
2014-03-05,14.3193285465
2014-03-02,24.342858529
2014-03-03,12.8873956918
2014-03-27,14.3193285465
2014-03-20,11.4554628372
2014-03-21,31.5025228023
2014-03-11,15.7512614011
2014-03-10,15.7512614011
2014-03-13,15.7512614011
2014-03-12,22.9109256744
2014-03-15,24.342858529
2014-03-14,20.0470599651
2014-03-17,15.7512614011
2014-03-16,31.5025228023
2014-03-19,12.8873956918
2014-03-18,20.0470599651
2014-03-31,24.342858529
2014-03-30,22.9109256744
2014-01-24,12.8873956918
2014-01-03,21.4789928197
2014-01-26,14.3193285465
2014-01-27,10.0235299825
2014-01-20,8.59159712789
2014-01-07,18.6151271104
2014-01-22,10.0235299825
2014-01-23,10.0235299825
2014-01-08,21.4789928197
2014-01-09,11.4554628372
2014-01-28,10.0235299825
2014-01-29,20.0470599651
2014-01-14,15.7512614011
2014-01-05,7.15966427324
2014-01-02,22.9109256744
2014-01-25,14.3193285465
2014-01-01,21.4789928197
2014-01-06,12.8873956918
2014-01-21,11.4554628372
2014-01-11,22.9109256744
2014-01-10,18.6151271104
2014-01-13,21.4789928197
2014-01-12,18.6151271104
2014-01-15,10.0235299825
2014-01-04,30.0705899476
2014-01-17,14.3193285465
2014-01-16,20.0470599651
2014-01-19,32.9344556569
2014-01-18,27.2067242383
2014-01-31,14.3193285465
2014-01-30,18.6151271104
2014-06-22,24.342858529
2014-06-24,12.8873956918
2014-06-25,8.59159712789
2014-06-26,18.6151271104
2014-06-01,17.1831942558
2014-06-20,20.0470599651
2014-06-07,25.7747913837
2014-06-04,11.4554628372
2014-06-23,20.0470599651
2014-06-08,15.7512614011
2014-06-09,24.342858529
2014-06-28,20.0470599651
2014-06-29,12.8873956918
2014-06-05,8.59159712789
2014-06-02,15.7512614011
2014-06-03,10.0235299825
2014-06-27,18.6151271104
2014-06-06,11.4554628372
2014-06-21,10.0235299825
2014-06-11,11.4554628372
2014-06-10,5.72773141859
2014-06-13,17.1831942558
2014-06-12,28.638657093
2014-06-15,10.0235299825
2014-06-14,14.3193285465
2014-06-17,11.4554628372
2014-06-16,17.1831942558
2014-06-19,10.0235299825
2014-06-18,15.7512614011
2014-06-30,20.0470599651
2014-07-02,17.1831942558
2014-07-10,17.1831942558
2014-07-13,20.0470599651
2014-07-01,20.0470599651
2014-07-06,17.1831942558
2014-07-14,15.7512614011
2014-07-04,4.29579856394
2014-07-03,12.8873956918
2014-07-08,17.1831942558
2014-07-09,17.1831942558
2014-07-16,15.7512614011
2014-07-12,28.638657093
2014-07-11,27.2067242383
2014-07-15,20.0470599651
2014-07-05,20.0470599651
2014-07-07,24.342858529
2014-04-30,8.59159712789
2014-04-04,10.0235299825
2014-04-24,17.1831942558
2014-04-25,7.15966427324
2014-04-26,21.4789928197
2014-04-01,12.8873956918
2014-04-06,18.6151271104
2014-04-21,17.1831942558
2014-04-22,18.6151271104
2014-04-05,25.7747913837
2014-04-08,17.1831942558
2014-04-09,18.6151271104
2014-04-28,14.3193285465
2014-04-29,15.7512614011
2014-04-02,18.6151271104
2014-04-03,15.7512614011
2014-04-27,14.3193285465
2014-04-20,10.0235299825
2014-04-07,7.15966427324
2014-04-11,4.29579856394
2014-04-10,18.6151271104
2014-04-13,15.7512614011
2014-04-12,24.342858529
2014-04-15,15.7512614011
2014-04-14,17.1831942558
2014-04-17,14.3193285465
2014-04-16,22.9109256744
2014-04-19,22.9109256744
2014-04-18,10.0235299825
2014-04-23,18.6151271104
2014-05-22,8.59159712789
2014-05-02,21.4789928197
2014-05-03,15.7512614011
2014-05-26,18.6151271104
2014-05-27,27.2067242383
2014-05-20,22.9109256744
2014-05-07,8.59159712789
2014-05-04,20.0470599651
2014-05-05,25.7747913837
2014-05-23,20.0470599651
2014-05-08,22.9109256744
2014-05-09,15.7512614011
2014-05-28,14.3193285465
2014-05-29,22.9109256744
2014-05-24,15.7512614011
2014-05-25,24.342858529
2014-05-01,20.0470599651
2014-05-06,11.4554628372
2014-05-21,12.8873956918
2014-05-11,17.1831942558
2014-05-10,17.1831942558
2014-05-13,15.7512614011
2014-05-12,10.0235299825
2014-05-15,18.6151271104
2014-05-14,24.342858529
2014-05-17,11.4554628372
2014-05-16,24.342858529
2014-05-19,18.6151271104
2014-05-18,11.4554628372
2014-05-31,18.6151271104
2014-05-30,8.59159712789
2008-02-24,5.42355751562
2008-02-03,0.0
2008-02-26,16.2706725469
2008-02-01,16.2706725469
2008-02-20,10.8471150312
2008-02-07,5.42355751562
2008-02-04,10.8471150312
2008-02-05,10.8471150312
2008-02-08,5.42355751562
2008-02-09,21.6942300625
2008-02-28,5.42355751562
2008-02-29,0.0
2008-02-14,0.0
2008-02-02,16.2706725469
2008-02-25,10.8471150312
2008-02-27,0.0
2008-02-06,21.6942300625
2008-02-21,0.0
2008-02-11,0.0
2008-02-10,5.42355751562
2008-02-13,0.0
2008-02-12,10.8471150312
2008-02-15,5.42355751562
2008-02-22,5.42355751562
2008-02-17,5.42355751562
2008-02-16,0.0
2008-02-19,16.2706725469
2008-02-18,21.6942300625
2008-02-23,5.42355751562
2008-03-22,10.8471150312
2008-03-24,5.42355751562
2008-03-03,0.0
2008-03-26,0.0
2008-03-01,16.2706725469
2008-03-06,10.8471150312
2008-03-21,5.42355751562
2008-03-04,10.8471150312
2008-03-05,10.8471150312
2008-03-23,0.0
2008-03-08,5.42355751562
2008-03-09,5.42355751562
2008-03-28,5.42355751562
2008-03-29,5.42355751562
2008-03-02,0.0
2008-03-25,16.2706725469
2008-03-27,5.42355751562
2008-03-20,0.0
2008-03-07,0.0
2008-03-11,10.8471150312
2008-03-10,0.0
2008-03-13,5.42355751562
2008-03-12,10.8471150312
2008-03-15,0.0
2008-03-14,0.0
2008-03-17,0.0
2008-03-16,5.42355751562
2008-03-19,10.8471150312
2008-03-18,0.0
2008-03-31,0.0
2008-03-30,0.0
2008-01-30,5.42355751562
2008-01-24,21.6942300625
2008-01-25,10.8471150312
2008-01-26,5.42355751562
2008-01-27,5.42355751562
2008-01-06,10.8471150312
2008-01-21,5.42355751562
2008-01-22,10.8471150312
2008-01-05,5.42355751562
2008-01-08,10.8471150312
2008-01-09,5.42355751562
2008-01-28,5.42355751562
2008-01-29,21.6942300625
2008-01-14,0.0
2008-01-02,0.0
2008-01-03,0.0
2008-01-01,0.0
2008-01-20,0.0
2008-01-07,0.0
2008-01-11,0.0
2008-01-10,5.42355751562
2008-01-13,16.2706725469
2008-01-12,10.8471150312
2008-01-15,0.0
2008-01-04,5.42355751562
2008-01-17,5.42355751562
2008-01-16,10.8471150312
2008-01-19,10.8471150312
2008-01-18,5.42355751562
2008-01-31,5.42355751562
2008-01-23,0.0
2008-06-22,21.6942300625
2008-06-02,10.8471150312
2008-06-03,21.6942300625
2008-06-26,10.8471150312
2008-06-01,10.8471150312
2008-06-06,0.0
2008-06-21,16.2706725469
2008-06-04,10.8471150312
2008-06-23,5.42355751562
2008-06-08,5.42355751562
2008-06-09,16.2706725469
2008-06-28,5.42355751562
2008-06-29,10.8471150312
2008-06-05,5.42355751562
2008-06-24,27.1177875781
2008-06-25,16.2706725469
2008-06-27,5.42355751562
2008-06-20,16.2706725469
2008-06-07,10.8471150312
2008-06-11,0.0
2008-06-10,10.8471150312
2008-06-13,5.42355751562
2008-06-12,5.42355751562
2008-06-15,21.6942300625
2008-06-14,0.0
2008-06-17,10.8471150312
2008-06-16,10.8471150312
2008-06-19,10.8471150312
2008-06-18,5.42355751562
2008-06-30,16.2706725469
2008-07-04,5.42355751562
2008-07-02,5.42355751562
2008-07-03,10.8471150312
2008-07-26,5.42355751562
2008-07-01,5.42355751562
2008-07-06,5.42355751562
2008-07-21,10.8471150312
2008-07-22,16.2706725469
2008-07-23,5.42355751562
2008-07-08,0.0
2008-07-09,0.0
2008-07-28,5.42355751562
2008-07-29,5.42355751562
2008-07-05,16.2706725469
2008-07-24,10.8471150312
2008-07-25,5.42355751562
2008-07-27,5.42355751562
2008-07-20,5.42355751562
2008-07-07,10.8471150312
2008-07-11,5.42355751562
2008-07-10,21.6942300625
2008-07-13,5.42355751562
2008-07-12,10.8471150312
2008-07-15,21.6942300625
2008-07-14,5.42355751562
2008-07-17,10.8471150312
2008-07-16,21.6942300625
2008-07-19,0.0
2008-07-18,0.0
2008-07-31,0.0
2008-07-30,10.8471150312
2008-04-04,0.0
2008-04-02,27.1177875781
2008-04-03,0.0
2008-04-26,5.42355751562
2008-04-01,21.6942300625
2008-04-06,16.2706725469
2008-04-21,5.42355751562
2008-04-22,10.8471150312
2008-04-05,5.42355751562
2008-04-23,10.8471150312
2008-04-08,0.0
2008-04-09,0.0
2008-04-28,21.6942300625
2008-04-29,27.1177875781
2008-04-24,0.0
2008-04-25,5.42355751562
2008-04-27,0.0
2008-04-20,0.0
2008-04-07,16.2706725469
2008-04-11,16.2706725469
2008-04-10,0.0
2008-04-13,5.42355751562
2008-04-12,5.42355751562
2008-04-15,16.2706725469
2008-04-14,10.8471150312
2008-04-17,5.42355751562
2008-04-16,0.0
2008-04-19,0.0
2008-04-18,5.42355751562
2008-04-30,10.8471150312
2008-05-02,5.42355751562
2008-05-25,0.0
2008-05-26,10.8471150312
2008-05-01,0.0
2008-05-20,21.6942300625
2008-05-21,0.0
2008-05-04,10.8471150312
2008-05-05,10.8471150312
2008-05-23,0.0
2008-05-08,0.0
2008-05-09,16.2706725469
2008-05-28,16.2706725469
2008-05-29,16.2706725469
2008-05-14,5.42355751562
2008-05-24,0.0
2008-05-03,5.42355751562
2008-05-27,10.8471150312
2008-05-06,16.2706725469
2008-05-07,5.42355751562
2008-05-11,10.8471150312
2008-05-10,0.0
2008-05-13,10.8471150312
2008-05-12,21.6942300625
2008-05-15,5.42355751562
2008-05-22,0.0
2008-05-17,0.0
2008-05-16,21.6942300625
2008-05-19,21.6942300625
2008-05-18,0.0
2008-05-31,0.0
2008-05-30,5.42355751562
2008-08-30,0.0
2008-08-24,10.8471150312
2008-08-03,0.0
2008-08-26,0.0
2008-08-27,5.42355751562
2008-08-06,10.8471150312
2008-08-07,5.42355751562
2008-08-04,0.0
2008-08-23,21.6942300625
2008-08-08,10.8471150312
2008-08-09,0.0
2008-08-28,21.6942300625
2008-08-29,0.0
2008-08-14,5.42355751562
2008-08-02,10.8471150312
2008-08-25,0.0
2008-08-01,5.42355751562
2008-08-20,21.6942300625
2008-08-21,27.1177875781
2008-08-11,0.0
2008-08-10,10.8471150312
2008-08-13,5.42355751562
2008-08-12,21.6942300625
2008-08-15,5.42355751562
2008-08-22,5.42355751562
2008-08-17,10.8471150312
2008-08-16,10.8471150312
2008-08-19,16.2706725469
2008-08-18,27.1177875781
2008-08-31,16.2706725469
2008-08-05,0.0
2008-09-24,21.6942300625
2008-09-25,16.2706725469
2008-09-26,0.0
2008-09-01,10.8471150312
2008-09-06,10.8471150312
2008-09-07,0.0
2008-09-04,16.2706725469
2008-09-23,16.2706725469
2008-09-08,10.8471150312
2008-09-09,10.8471150312
2008-09-28,0.0
2008-09-29,10.8471150312
2008-09-14,5.42355751562
2008-09-05,5.42355751562
2008-09-02,10.8471150312
2008-09-03,0.0
2008-09-27,0.0
2008-09-20,5.42355751562
2008-09-21,0.0
2008-09-11,5.42355751562
2008-09-10,10.8471150312
2008-09-13,5.42355751562
2008-09-12,5.42355751562
2008-09-15,10.8471150312
2008-09-22,10.8471150312
2008-09-17,5.42355751562
2008-09-16,27.1177875781
2008-09-19,21.6942300625
2008-09-18,10.8471150312
2008-09-30,5.42355751562
2008-12-04,21.6942300625
2008-12-24,5.42355751562
2008-12-03,5.42355751562
2008-12-26,16.2706725469
2008-12-27,21.6942300625
2008-12-20,5.42355751562
2008-12-07,0.0
2008-12-22,0.0
2008-12-05,5.42355751562
2008-12-23,16.2706725469
2008-12-08,0.0
2008-12-09,10.8471150312
2008-12-28,10.8471150312
2008-12-29,10.8471150312
2008-12-02,0.0
2008-12-25,5.42355751562
2008-12-01,16.2706725469
2008-12-06,5.42355751562
2008-12-21,21.6942300625
2008-12-11,10.8471150312
2008-12-10,5.42355751562
2008-12-13,5.42355751562
2008-12-12,10.8471150312
2008-12-15,27.1177875781
2008-12-14,10.8471150312
2008-12-17,10.8471150312
2008-12-16,5.42355751562
2008-12-19,5.42355751562
2008-12-18,0.0
2008-12-31,5.42355751562
2008-12-30,21.6942300625
2008-11-04,27.1177875781
2008-11-02,0.0
2008-11-03,10.8471150312
2008-11-26,16.2706725469
2008-11-01,0.0
2008-11-06,21.6942300625
2008-11-07,10.8471150312
2008-11-22,5.42355751562
2008-11-23,10.8471150312
2008-11-08,21.6942300625
2008-11-09,5.42355751562
2008-11-28,0.0
2008-11-29,5.42355751562
2008-11-05,16.2706725469
2008-11-24,32.5413450937
2008-11-25,5.42355751562
2008-11-27,0.0
2008-11-20,5.42355751562
2008-11-21,5.42355751562
2008-11-11,21.6942300625
2008-11-10,37.9649026093
2008-11-13,10.8471150312
2008-11-12,5.42355751562
2008-11-15,10.8471150312
2008-11-14,5.42355751562
2008-11-17,16.2706725469
2008-11-16,16.2706725469
2008-11-19,27.1177875781
2008-11-18,16.2706725469
2008-11-30,10.8471150312
2008-10-02,5.42355751562
2008-10-25,10.8471150312
2008-10-26,10.8471150312
2008-10-27,27.1177875781
2008-10-06,5.42355751562
2008-10-07,10.8471150312
2008-10-04,10.8471150312
2008-10-23,5.42355751562
2008-10-08,21.6942300625
2008-10-09,5.42355751562
2008-10-28,16.2706725469
2008-10-29,5.42355751562
2008-10-05,0.0
2008-10-24,0.0
2008-10-03,5.42355751562
2008-10-01,16.2706725469
2008-10-20,21.6942300625
2008-10-14,10.8471150312
2008-10-11,10.8471150312
2008-10-10,10.8471150312
2008-10-13,21.6942300625
2008-10-12,0.0
2008-10-15,10.8471150312
2008-10-22,5.42355751562
2008-10-17,5.42355751562
2008-10-16,10.8471150312
2008-10-19,10.8471150312
2008-10-18,0.0
2008-10-31,10.8471150312
2008-10-30,10.8471150312
2008-10-21,10.8471150312
2009-11-07,3.13222965085
2009-11-24,15.6611482543
2009-11-25,6.26445930171
2009-11-26,3.13222965085
2009-11-27,0.0
2009-11-20,3.13222965085
2009-11-21,0.0
2009-11-04,9.39668895256
2009-11-23,9.39668895256
2009-11-08,12.5289186034
2009-11-09,3.13222965085
2009-11-28,3.13222965085
2009-11-29,12.5289186034
2009-11-05,3.13222965085
2009-11-02,18.7933779051
2009-11-03,12.5289186034
2009-11-01,0.0
2009-11-06,6.26445930171
2009-11-14,0.0
2009-11-11,18.7933779051
2009-11-10,12.5289186034
2009-11-13,3.13222965085
2009-11-12,3.13222965085
2009-11-15,15.6611482543
2009-11-22,6.26445930171
2009-11-17,12.5289186034
2009-11-16,18.7933779051
2009-11-19,6.26445930171
