Date,Count
2007-03-08,94.8425449871
2007-03-09,170.716580977
2007-03-28,151.748071979
2007-03-29,94.8425449871
2007-03-24,18.9685089974
2007-03-25,18.9685089974
2007-03-27,94.8425449871
2007-03-06,151.748071979
2007-03-14,75.8740359897
2007-03-11,37.9370179949
2007-03-10,18.9685089974
2007-03-13,37.9370179949
2007-03-12,18.9685089974
2007-03-15,75.8740359897
2007-03-04,56.9055269923
2007-03-16,75.8740359897
2007-03-19,56.9055269923
2007-03-18,37.9370179949
2007-03-31,37.9370179949
2007-03-30,37.9370179949
2007-12-22,18.9685089974
2007-12-02,94.8425449871
2007-12-25,56.9055269923
2007-12-26,265.559125964
2007-12-27,132.779562982
2007-12-20,132.779562982
2007-12-07,94.8425449871
2007-12-04,75.8740359897
2007-12-23,75.8740359897
2007-12-08,75.8740359897
2007-12-09,75.8740359897
2007-12-28,132.779562982
2007-12-29,18.9685089974
2007-12-05,94.8425449871
2007-12-24,94.8425449871
2007-12-03,75.8740359897
2007-12-01,37.9370179949
2007-12-06,18.9685089974
2007-12-21,56.9055269923
2007-12-11,265.559125964
2007-12-10,56.9055269923
2007-12-13,303.496143959
2007-12-12,170.716580977
2007-12-15,56.9055269923
2007-12-14,170.716580977
2007-12-17,94.8425449871
2007-12-16,189.685089974
2007-12-19,132.779562982
2007-12-18,189.685089974
2007-12-31,341.433161954
2007-12-30,170.716580977
2007-06-22,0.0
2007-06-02,56.9055269923
2007-06-25,56.9055269923
2007-06-26,113.811053985
2007-06-27,75.8740359897
2007-06-20,18.9685089974
2007-06-07,94.8425449871
2007-06-04,37.9370179949
2007-06-05,18.9685089974
2007-06-23,170.716580977
2007-06-08,56.9055269923
2007-06-09,56.9055269923
2007-06-28,37.9370179949
2007-06-29,56.9055269923
2007-06-24,94.8425449871
2007-06-03,18.9685089974
2007-06-06,56.9055269923
2007-06-21,75.8740359897
2007-06-11,37.9370179949
2007-06-10,94.8425449871
2007-06-13,113.811053985
2007-06-12,56.9055269923
2007-06-15,56.9055269923
2007-06-14,132.779562982
2007-06-17,56.9055269923
2007-06-18,75.8740359897
2007-06-30,37.9370179949
2007-07-30,18.9685089974
2007-07-22,37.9370179949
2007-07-24,37.9370179949
2007-07-03,56.9055269923
2007-07-26,341.433161954
2007-07-27,303.496143959
2007-07-20,398.338688946
2007-07-07,37.9370179949
2007-07-04,18.9685089974
2007-07-23,132.779562982
2007-07-08,18.9685089974
2007-07-09,37.9370179949
2007-07-28,132.779562982
2007-07-29,132.779562982
2007-07-02,18.9685089974
2007-07-25,37.9370179949
2007-07-01,18.9685089974
2007-07-06,37.9370179949
2007-07-21,18.9685089974
2007-07-11,18.9685089974
2007-07-10,37.9370179949
2007-07-13,75.8740359897
2007-07-12,113.811053985
2007-07-15,37.9370179949
2007-07-14,56.9055269923
2007-07-17,37.9370179949
2007-07-16,113.811053985
2007-07-19,56.9055269923
2007-07-18,75.8740359897
2007-07-31,94.8425449871
2007-07-05,75.8740359897
2007-04-22,18.9685089974
2007-04-02,56.9055269923
2007-04-03,18.9685089974
2007-04-26,37.9370179949
2007-04-01,37.9370179949
2007-04-06,37.9370179949
2007-04-04,132.779562982
2007-04-23,37.9370179949
2007-04-08,18.9685089974
2007-04-09,37.9370179949
2007-04-28,18.9685089974
2007-04-29,0.0
2007-04-24,75.8740359897
2007-04-20,37.9370179949
2007-04-11,56.9055269923
2007-04-10,151.748071979
2007-04-12,18.9685089974
2007-04-15,94.8425449871
2007-04-14,18.9685089974
2007-04-16,75.8740359897
2007-04-19,37.9370179949
2007-04-18,18.9685089974
2007-04-30,0.0
2007-05-02,56.9055269923
2007-05-25,132.779562982
2007-05-26,75.8740359897
2007-05-27,37.9370179949
2007-05-20,56.9055269923
2007-05-22,75.8740359897
2007-05-05,18.9685089974
2007-05-23,56.9055269923
2007-05-08,75.8740359897
2007-05-28,75.8740359897
2007-05-29,37.9370179949
2007-05-24,18.9685089974
2007-05-03,18.9685089974
2007-05-01,18.9685089974
2007-05-10,132.779562982
2007-05-13,18.9685089974
2007-05-12,18.9685089974
2007-05-15,37.9370179949
2007-05-14,94.8425449871
2007-05-17,75.8740359897
2007-05-16,37.9370179949
2007-05-18,75.8740359897
2007-05-31,37.9370179949
2007-05-30,18.9685089974
2007-08-04,170.716580977
2007-08-24,18.9685089974
2007-08-25,75.8740359897
2007-08-26,94.8425449871
2007-08-27,94.8425449871
2007-08-20,56.9055269923
2007-08-07,132.779562982
2007-08-22,75.8740359897
2007-08-23,94.8425449871
2007-08-08,132.779562982
2007-08-09,37.9370179949
2007-08-28,18.9685089974
2007-08-29,132.779562982
2007-08-05,18.9685089974
2007-08-02,94.8425449871
2007-08-03,56.9055269923
2007-08-01,132.779562982
2007-08-06,56.9055269923
2007-08-21,18.9685089974
2007-08-11,75.8740359897
2007-08-10,94.8425449871
2007-08-13,18.9685089974
2007-08-12,151.748071979
2007-08-15,151.748071979
2007-08-14,132.779562982
2007-08-17,113.811053985
2007-08-16,75.8740359897
2007-08-19,37.9370179949
2007-08-18,18.9685089974
2007-08-31,18.9685089974
2007-08-30,18.9685089974
2007-09-22,37.9370179949
2007-09-24,94.8425449871
2007-09-25,37.9370179949
2007-09-26,18.9685089974
2007-09-27,37.9370179949
2007-09-06,56.9055269923
2007-09-21,75.8740359897
2007-09-04,132.779562982
2007-09-05,94.8425449871
2007-09-08,56.9055269923
2007-09-09,56.9055269923
2007-09-28,75.8740359897
2007-09-29,18.9685089974
2007-09-02,37.9370179949
2007-09-03,37.9370179949
2007-09-20,56.9055269923
2007-09-07,151.748071979
2007-09-11,37.9370179949
2007-09-10,132.779562982
2007-09-13,151.748071979
2007-09-12,132.779562982
2007-09-15,94.8425449871
2007-09-14,170.716580977
2007-09-17,113.811053985
2007-09-16,94.8425449871
2007-09-19,18.9685089974
2007-09-18,208.653598972
2007-09-30,94.8425449871
2007-01-04,37.9370179949
2007-01-02,37.9370179949
2007-01-25,56.9055269923
2007-01-26,94.8425449871
2007-01-01,37.9370179949
2007-01-20,94.8425449871
2007-01-22,56.9055269923
2007-01-23,113.811053985
2007-01-08,18.9685089974
2007-01-09,18.9685089974
2007-01-28,18.9685089974
2007-01-29,151.748071979
2007-01-05,18.9685089974
2007-01-24,113.811053985
2007-01-03,0.0
2007-01-06,37.9370179949
2007-01-11,56.9055269923
2007-01-13,56.9055269923
2007-01-12,56.9055269923
2007-01-15,18.9685089974
2007-01-14,284.527634961
2007-01-17,75.8740359897
2007-01-19,113.811053985
2007-01-18,94.8425449871
2007-01-31,18.9685089974
2007-01-30,56.9055269923
2007-11-02,56.9055269923
2007-11-25,151.748071979
2007-11-26,170.716580977
2007-11-01,113.811053985
2007-11-06,18.9685089974
2007-11-07,75.8740359897
2007-11-04,113.811053985
2007-11-23,94.8425449871
2007-11-08,94.8425449871
2007-11-09,56.9055269923
2007-11-28,56.9055269923
2007-11-29,75.8740359897
2007-11-24,75.8740359897
2007-11-03,265.559125964
2007-11-27,113.811053985
2007-11-20,151.748071979
2007-11-21,56.9055269923
2007-11-11,37.9370179949
2007-11-10,18.9685089974
2007-11-13,132.779562982
2007-11-12,94.8425449871
2007-11-15,75.8740359897
2007-11-14,113.811053985
2007-11-17,94.8425449871
2007-11-16,75.8740359897
2007-11-19,151.748071979
2007-11-18,94.8425449871
2007-11-30,56.9055269923
2007-10-04,37.9370179949
2007-10-02,132.779562982
2007-10-03,189.685089974
2007-10-26,56.9055269923
2007-10-01,18.9685089974
2007-10-20,170.716580977
2007-10-21,75.8740359897
2007-10-22,132.779562982
2007-10-05,75.8740359897
2007-10-23,75.8740359897
2007-10-08,227.622107969
2007-10-09,113.811053985
2007-10-28,94.8425449871
2007-10-29,75.8740359897
2007-10-24,94.8425449871
2007-10-25,18.9685089974
2007-10-06,18.9685089974
2007-10-07,75.8740359897
2007-10-11,56.9055269923
2007-10-10,37.9370179949
2007-10-13,151.748071979
2007-10-12,75.8740359897
2007-10-15,189.685089974
2007-10-14,37.9370179949
2007-10-17,56.9055269923
2007-10-16,18.9685089974
2007-10-19,56.9055269923
2007-10-18,37.9370179949
2007-10-31,18.9685089974
2007-10-30,113.811053985
2005-11-23,3849.7826087
2005-10-12,1283.26086957
2005-12-31,1283.26086957
2005-12-30,2566.52173913
2005-12-15,3849.7826087
2005-12-16,0.0
2005-07-18,2566.52173913
2005-07-08,1283.26086957
2005-07-12,1283.26086957
2005-04-18,1283.26086957
2005-04-08,1283.26086957
2005-04-07,1283.26086957
2005-04-14,1283.26086957
2005-03-08,1283.26086957
2005-03-29,1283.26086957
2005-08-20,1283.26086957
2005-05-16,1283.26086957
2014-02-04,107.394964099
2014-02-02,110.258829808
2014-02-25,108.826896953
2014-02-26,130.305889773
2014-02-27,144.625218319
2014-02-20,140.329419755
2014-02-07,104.531098389
2014-02-22,138.897486901
2014-02-05,147.489084029
2014-02-08,173.263875412
2014-02-09,113.122695517
2014-02-28,161.808412575
2014-02-24,167.536143994
2014-02-03,123.1462255
2014-02-01,151.784882593
2014-02-06,133.169755482
2014-02-21,128.873956918
2014-02-11,105.963031244
2014-02-10,137.465554046
2014-02-13,107.394964099
2014-02-12,151.784882593
2014-02-15,173.263875412
2014-02-14,124.578158354
2014-02-17,147.489084029
2014-02-16,170.400009703
2014-02-19,151.784882593
2014-02-18,131.737822628
2014-02-23,166.104211139
2014-03-04,103.099165535
2014-03-24,144.625218319
2014-03-25,136.033621192
2014-03-26,144.625218319
2014-03-01,157.512614011
2014-03-06,147.489084029
2014-03-07,117.418494081
2014-03-22,144.625218319
2014-03-23,184.71933825
2014-03-08,178.991606831
2014-03-09,151.784882593
2014-03-28,123.1462255
2014-03-29,140.329419755
2014-03-05,141.76135261
2014-03-02,189.015136814
2014-03-03,110.258829808
2014-03-27,136.033621192
2014-03-20,123.1462255
2014-03-21,137.465554046
2014-03-11,138.897486901
2014-03-10,144.625218319
2014-03-13,128.873956918
2014-03-12,128.873956918
2014-03-15,147.489084029
2014-03-14,133.169755482
2014-03-17,154.648748302
2014-03-16,157.512614011
2014-03-19,121.714292645
2014-03-18,150.352949738
2014-03-31,148.921016883
2014-03-30,156.080681157
2014-01-24,140.329419755
2014-01-03,160.376479721
2014-01-26,141.76135261
2014-01-27,98.8033669707
2014-01-20,157.512614011
2014-01-07,113.122695517
2014-01-22,70.1647098777
2014-01-23,110.258829808
2014-01-08,134.601688337
2014-01-09,130.305889773
2014-01-28,98.8033669707
2014-01-29,144.625218319
2014-01-14,107.394964099
2014-01-05,126.010091209
2014-01-02,167.536143994
2014-01-25,131.737822628
2014-01-01,110.258829808
2014-01-06,164.672278284
2014-01-21,118.850426936
2014-01-11,148.921016883
2014-01-10,158.944546866
2014-01-13,136.033621192
2014-01-12,146.057151174
2014-01-15,98.8033669707
2014-01-04,224.81345818
2014-01-17,141.76135261
2014-01-16,118.850426936
2014-01-19,163.24034543
2014-01-18,178.991606831
2014-01-31,131.737822628
2014-01-30,133.169755482
2014-06-22,124.578158354
2014-06-24,127.442024064
2014-06-25,133.169755482
2014-06-26,137.465554046
2014-06-01,128.873956918
2014-06-20,154.648748302
2014-06-07,157.512614011
2014-06-04,107.394964099
2014-06-23,117.418494081
2014-06-08,127.442024064
2014-06-09,128.873956918
2014-06-28,164.672278284
2014-06-29,114.554628372
2014-06-05,123.1462255
2014-06-02,157.512614011
2014-06-03,117.418494081
2014-06-27,150.352949738
2014-06-06,134.601688337
2014-06-21,138.897486901
2014-06-11,107.394964099
2014-06-10,114.554628372
2014-06-13,111.690762663
2014-06-12,121.714292645
2014-06-15,121.714292645
2014-06-14,115.986561226
2014-06-17,121.714292645
2014-06-16,110.258829808
2014-06-19,98.8033669707
2014-06-18,133.169755482
2014-06-30,110.258829808
2014-07-02,148.921016883
2014-07-10,110.258829808
2014-07-13,150.352949738
2014-07-01,123.1462255
2014-07-06,150.352949738
2014-07-14,150.352949738
2014-07-04,77.324374151
2014-07-03,121.714292645
2014-07-08,115.986561226
2014-07-09,117.418494081
2014-07-16,113.122695517
2014-07-12,190.447069668
2014-07-11,141.76135261
2014-07-15,143.193285465
2014-07-05,131.737822628
2014-07-07,151.784882593
2014-04-30,121.714292645
2014-04-04,107.394964099
2014-04-24,131.737822628
2014-04-25,115.986561226
2014-04-26,154.648748302
2014-04-01,121.714292645
2014-04-06,126.010091209
2014-04-21,127.442024064
2014-04-22,164.672278284
2014-04-05,156.080681157
2014-04-08,161.808412575
2014-04-09,144.625218319
2014-04-28,136.033621192
2014-04-29,138.897486901
2014-04-02,127.442024064
2014-04-03,174.695808267
2014-04-27,157.512614011
2014-04-20,128.873956918
2014-04-07,114.554628372
2014-04-11,128.873956918
2014-04-10,140.329419755
2014-04-13,131.737822628
2014-04-12,147.489084029
2014-04-15,123.1462255
2014-04-14,136.033621192
2014-04-17,130.305889773
2014-04-16,136.033621192
2014-04-19,160.376479721
2014-04-18,118.850426936
2014-04-23,176.127741122
2014-05-22,120.28235979
2014-05-02,134.601688337
2014-05-03,108.826896953
2014-05-26,128.873956918
2014-05-27,141.76135261
2014-05-20,140.329419755
2014-05-07,81.6201727149
2014-05-04,128.873956918
2014-05-05,147.489084029
2014-05-23,134.601688337
2014-05-08,127.442024064
2014-05-09,134.601688337
2014-05-28,130.305889773
2014-05-29,134.601688337
2014-05-24,187.583203959
2014-05-25,126.010091209
2014-05-01,117.418494081
2014-05-06,120.28235979
2014-05-21,137.465554046
2014-05-11,170.400009703
2014-05-10,130.305889773
2014-05-13,107.394964099
2014-05-12,134.601688337
2014-05-15,110.258829808
2014-05-14,157.512614011
2014-05-17,136.033621192
2014-05-16,128.873956918
2014-05-19,163.24034543
2014-05-18,164.672278284
2014-05-31,133.169755482
2014-05-30,121.714292645
2008-02-24,37.9649026093
2008-02-03,27.1177875781
2008-02-26,124.741822859
2008-02-01,151.859610437
2008-02-20,59.6591326718
2008-02-07,43.388460125
2008-02-04,54.2355751562
2008-02-05,108.471150312
2008-02-08,37.9649026093
2008-02-09,97.6240352811
2008-02-28,43.388460125
2008-02-29,37.9649026093
2008-02-14,21.6942300625
2008-02-02,92.2004777655
2008-02-25,113.894707828
2008-02-27,70.5062477031
2008-02-06,75.9298052187
2008-02-21,65.0826901874
2008-02-11,32.5413450937
2008-02-10,43.388460125
2008-02-13,27.1177875781
2008-02-12,59.6591326718
2008-02-15,48.8120176406
2008-02-22,21.6942300625
2008-02-17,48.8120176406
2008-02-16,75.9298052187
2008-02-19,124.741822859
2008-02-18,103.047592797
2008-02-23,70.5062477031
2008-03-22,75.9298052187
2008-03-24,32.5413450937
2008-03-03,92.2004777655
2008-03-26,81.3533627343
2008-03-01,27.1177875781
2008-03-06,70.5062477031
2008-03-21,48.8120176406
2008-03-04,97.6240352811
2008-03-05,48.8120176406
2008-03-23,16.2706725469
2008-03-08,119.318265344
2008-03-09,27.1177875781
2008-03-28,27.1177875781
2008-03-29,59.6591326718
2008-03-02,37.9649026093
2008-03-25,108.471150312
2008-03-27,43.388460125
2008-03-20,48.8120176406
2008-03-07,16.2706725469
2008-03-11,81.3533627343
2008-03-10,48.8120176406
2008-03-13,75.9298052187
2008-03-12,43.388460125
2008-03-15,21.6942300625
2008-03-14,32.5413450937
2008-03-17,32.5413450937
2008-03-16,27.1177875781
2008-03-19,21.6942300625
2008-03-18,81.3533627343
2008-03-31,21.6942300625
2008-03-30,54.2355751562
2008-01-30,70.5062477031
2008-01-24,141.012495406
2008-01-25,48.8120176406
2008-01-26,65.0826901874
2008-01-27,10.8471150312
2008-01-06,70.5062477031
2008-01-21,48.8120176406
2008-01-22,92.2004777655
2008-01-05,43.388460125
2008-01-08,59.6591326718
2008-01-09,97.6240352811
2008-01-28,108.471150312
2008-01-29,75.9298052187
2008-01-14,70.5062477031
2008-01-02,48.8120176406
2008-01-03,27.1177875781
2008-01-01,21.6942300625
2008-01-20,27.1177875781
2008-01-07,48.8120176406
2008-01-11,5.42355751562
2008-01-10,43.388460125
2008-01-13,70.5062477031
2008-01-12,48.8120176406
2008-01-15,37.9649026093
2008-01-04,37.9649026093
2008-01-17,16.2706725469
2008-01-16,32.5413450937
2008-01-19,48.8120176406
2008-01-18,27.1177875781
2008-01-31,48.8120176406
2008-01-23,92.2004777655
2008-06-22,103.047592797
2008-06-02,59.6591326718
2008-06-03,151.859610437
2008-06-26,65.0826901874
2008-06-01,48.8120176406
2008-06-06,43.388460125
2008-06-21,81.3533627343
2008-06-04,54.2355751562
2008-06-23,70.5062477031
2008-06-08,43.388460125
2008-06-09,108.471150312
2008-06-28,21.6942300625
2008-06-29,103.047592797
2008-06-05,54.2355751562
2008-06-24,162.706725469
2008-06-25,130.165380375
2008-06-27,48.8120176406
2008-06-20,151.859610437
2008-06-07,43.388460125
2008-06-11,48.8120176406
2008-06-10,86.7769202499
2008-06-13,92.2004777655
2008-06-12,59.6591326718
2008-06-15,157.283167953
2008-06-14,59.6591326718
2008-06-17,141.012495406
2008-06-16,75.9298052187
2008-06-19,108.471150312
2008-06-18,65.0826901874
2008-06-30,59.6591326718
2008-07-04,27.1177875781
2008-07-02,54.2355751562
2008-07-03,75.9298052187
2008-07-26,43.388460125
2008-07-01,81.3533627343
2008-07-06,81.3533627343
2008-07-21,75.9298052187
2008-07-22,130.165380375
2008-07-23,59.6591326718
2008-07-08,130.165380375
2008-07-09,75.9298052187
2008-07-28,70.5062477031
2008-07-29,48.8120176406
2008-07-05,70.5062477031
2008-07-24,124.741822859
2008-07-25,70.5062477031
2008-07-27,65.0826901874
2008-07-20,70.5062477031
2008-07-07,108.471150312
2008-07-11,48.8120176406
2008-07-10,70.5062477031
2008-07-13,97.6240352811
2008-07-12,59.6591326718
2008-07-15,59.6591326718
2008-07-14,124.741822859
2008-07-17,48.8120176406
2008-07-16,75.9298052187
2008-07-19,59.6591326718
2008-07-18,59.6591326718
2008-07-31,75.9298052187
2008-07-30,48.8120176406
2008-04-04,32.5413450937
2008-04-02,146.436052922
2008-04-03,32.5413450937
2008-04-26,54.2355751562
2008-04-01,119.318265344
2008-04-06,86.7769202499
2008-04-21,59.6591326718
2008-04-22,54.2355751562
2008-04-05,54.2355751562
2008-04-23,48.8120176406
2008-04-08,70.5062477031
2008-04-09,43.388460125
2008-04-28,32.5413450937
2008-04-29,97.6240352811
2008-04-24,48.8120176406
2008-04-25,54.2355751562
2008-04-27,48.8120176406
2008-04-20,48.8120176406
2008-04-07,54.2355751562
2008-04-11,97.6240352811
2008-04-10,92.2004777655
2008-04-13,81.3533627343
2008-04-12,48.8120176406
2008-04-15,70.5062477031
2008-04-14,103.047592797
2008-04-17,37.9649026093
2008-04-16,48.8120176406
2008-04-19,27.1177875781
2008-04-18,59.6591326718
2008-04-30,103.047592797
2008-05-02,32.5413450937
2008-05-25,81.3533627343
2008-05-26,81.3533627343
2008-05-01,59.6591326718
2008-05-20,108.471150312
2008-05-21,48.8120176406
2008-05-04,59.6591326718
2008-05-05,54.2355751562
2008-05-23,37.9649026093
2008-05-08,108.471150312
2008-05-09,43.388460125
2008-05-28,135.58893789
2008-05-29,70.5062477031
2008-05-14,37.9649026093
2008-05-24,54.2355751562
2008-05-03,43.388460125
2008-05-27,200.671628078
2008-05-06,27.1177875781
2008-05-07,59.6591326718
2008-05-11,48.8120176406
2008-05-10,27.1177875781
2008-05-13,103.047592797
2008-05-12,97.6240352811
2008-05-15,70.5062477031
2008-05-22,70.5062477031
2008-05-17,54.2355751562
2008-05-16,59.6591326718
2008-05-19,59.6591326718
2008-05-18,43.388460125
2008-05-31,92.2004777655
2008-05-30,21.6942300625
2008-08-30,37.9649026093
2008-08-24,108.471150312
2008-08-03,97.6240352811
2008-08-26,81.3533627343
2008-08-27,70.5062477031
2008-08-06,70.5062477031
2008-08-07,48.8120176406
2008-08-04,75.9298052187
2008-08-23,103.047592797
2008-08-08,75.9298052187
2008-08-09,27.1177875781
2008-08-28,119.318265344
2008-08-29,48.8120176406
2008-08-14,65.0826901874
2008-08-02,86.7769202499
2008-08-25,124.741822859
2008-08-01,65.0826901874
2008-08-20,103.047592797
2008-08-21,103.047592797
2008-08-11,48.8120176406
2008-08-10,75.9298052187
2008-08-13,54.2355751562
2008-08-12,146.436052922
2008-08-15,86.7769202499
2008-08-22,81.3533627343
2008-08-17,86.7769202499
2008-08-16,113.894707828
2008-08-19,92.2004777655
2008-08-18,103.047592797
2008-08-31,75.9298052187
2008-08-05,75.9298052187
2008-09-24,92.2004777655
2008-09-25,70.5062477031
2008-09-26,21.6942300625
2008-09-01,70.5062477031
2008-09-06,92.2004777655
2008-09-07,81.3533627343
2008-09-04,75.9298052187
2008-09-23,97.6240352811
2008-09-08,70.5062477031
2008-09-09,70.5062477031
2008-09-28,86.7769202499
2008-09-29,70.5062477031
2008-09-14,48.8120176406
2008-09-05,103.047592797
2008-09-02,119.318265344
2008-09-03,65.0826901874
2008-09-27,70.5062477031
2008-09-20,75.9298052187
2008-09-21,70.5062477031
2008-09-11,37.9649026093
2008-09-10,92.2004777655
2008-09-13,32.5413450937
2008-09-12,59.6591326718
2008-09-15,86.7769202499
2008-09-22,54.2355751562
2008-09-17,75.9298052187
2008-09-16,119.318265344
2008-09-19,86.7769202499
2008-09-18,81.3533627343
2008-09-30,48.8120176406
2008-12-04,103.047592797
2008-12-24,37.9649026093
2008-12-03,75.9298052187
2008-12-26,59.6591326718
2008-12-27,124.741822859
2008-12-20,92.2004777655
2008-12-07,108.471150312
2008-12-22,86.7769202499
2008-12-05,59.6591326718
2008-12-23,135.58893789
2008-12-08,92.2004777655
2008-12-09,97.6240352811
2008-12-28,108.471150312
2008-12-29,97.6240352811
2008-12-02,124.741822859
2008-12-25,54.2355751562
2008-12-01,135.58893789
2008-12-06,75.9298052187
2008-12-21,86.7769202499
2008-12-11,70.5062477031
2008-12-10,81.3533627343
2008-12-13,59.6591326718
2008-12-12,54.2355751562
2008-12-15,135.58893789
2008-12-14,119.318265344
2008-12-17,75.9298052187
2008-12-16,119.318265344
2008-12-19,70.5062477031
2008-12-18,37.9649026093
2008-12-31,75.9298052187
2008-12-30,135.58893789
2008-11-04,75.9298052187
2008-11-02,113.894707828
2008-11-03,113.894707828
2008-11-26,92.2004777655
2008-11-01,43.388460125
2008-11-06,113.894707828
2008-11-07,59.6591326718
2008-11-22,75.9298052187
2008-11-23,113.894707828
2008-11-08,103.047592797
2008-11-09,113.894707828
2008-11-28,54.2355751562
2008-11-29,43.388460125
2008-11-05,86.7769202499
2008-11-24,81.3533627343
2008-11-25,135.58893789
2008-11-27,32.5413450937
2008-11-20,86.7769202499
2008-11-21,70.5062477031
2008-11-11,119.318265344
2008-11-10,130.165380375
2008-11-13,97.6240352811
2008-11-12,54.2355751562
2008-11-15,130.165380375
2008-11-14,92.2004777655
2008-11-17,108.471150312
2008-11-16,92.2004777655
2008-11-19,70.5062477031
2008-11-18,173.5538405
2008-11-30,65.0826901874
